mm1	50000	50000	-8.074
mm1	50001	50001	-8.074
mm1	50002	50002	-8.074
mm1	50003	50003	-8.074
mm1	50004	50004	-8.074
mm1	50005	50005	-8.074
mm1	50006	50006	-8.074
mm1	50007	50007	-8.074
mm1	50008	50008	-8.074
mm1	50009	50009	-8.074
mm1	50010	50010	-8.074
mm1	50011	50011	-8.074
mm1	50012	50012	-8.074
mm1	50013	50013	-8.074
mm1	50014	50014	-8.074
mm1	50015	50015	-8.074
mm1	50016	50016	-8.074
mm1	50017	50017	-8.074
mm1	50018	50018	-8.074
mm1	50019	50019	-8.074
mm1	50020	50020	-8.074
mm1	50021	50021	-8.074
mm1	50022	50022	-8.074
mm1	50023	50023	-8.074
mm1	50024	50024	-8.074
mm1	50025	50025	-8.074
mm1	50026	50026	-8.074
mm1	50027	50027	-8.074
mm1	50028	50028	-8.074
mm1	50029	50029	-8.074
mm1	50030	50030	-8.074
mm1	50031	50031	-8.074
mm1	50032	50032	-8.074
mm1	50033	50033	-8.074
mm1	50034	50034	-8.074
mm1	50035	50035	-8.074
mm1	50036	50036	-8.074
mm1	50037	50037	-8.074
mm1	50038	50038	-8.074
mm1	50039	50039	-8.074
mm1	50040	50040	-8.074
mm1	50041	50041	-8.074
mm1	50042	50042	-8.074
mm1	50043	50043	-8.074
mm1	50044	50044	-8.074
mm1	50045	50045	-8.074
mm1	50046	50046	-8.074
mm1	50047	50047	-8.074
mm1	50048	50048	-8.074
mm1	50049	50049	-8.074
mm1	50050	50050	-8.074
mm1	50051	50051	-8.074
mm1	50052	50052	-8.074
mm1	50053	50053	-8.074
mm1	50054	50054	-8.074
mm1	50055	50055	-8.074
mm1	50056	50056	-8.074
mm1	50057	50057	-8.074
mm1	50058	50058	-8.074
mm1	50059	50059	-8.074
mm1	50060	50060	-8.074
mm1	50061	50061	-8.074
mm1	50062	50062	-8.074
mm1	50063	50063	-8.074
mm1	50064	50064	-8.074
mm1	50065	50065	-8.074
mm1	50066	50066	-8.074
mm1	50067	50067	-8.074
mm1	50068	50068	-8.074
mm1	50069	50069	-8.074
mm1	50070	50070	-8.074
mm1	50071	50071	-8.074
mm1	50072	50072	-8.074
mm1	50073	50073	-8.074
mm1	50074	50074	-8.074
mm1	50075	50075	-8.074
mm1	50076	50076	-8.074
mm1	50077	50077	-8.074
mm1	50078	50078	-8.074
mm1	50079	50079	-8.074
mm1	50080	50080	-8.074
mm1	50081	50081	-8.074
mm1	50082	50082	-8.074
mm1	50083	50083	-8.074
mm1	50084	50084	-8.074
mm1	50085	50085	-8.074
mm1	50086	50086	-8.074
mm1	50087	50087	-8.074
mm1	50088	50088	-8.074
mm1	50089	50089	-8.074
mm1	50090	50090	-8.074
mm1	50091	50091	-8.074
mm1	50092	50092	-8.074
mm1	50093	50093	-8.074
mm1	50094	50094	-8.074
mm1	50095	50095	-8.074
mm1	50096	50096	-8.074
mm1	50097	50097	-8.074
mm1	50098	50098	-8.074
mm1	50099	50099	-8.074
mm1	50100	50100	-8.074
mm1	50101	50101	-8.074
mm1	50102	50102	-8.074
mm1	50103	50103	-8.074
mm1	50104	50104	-8.074
mm1	50105	50105	-8.074
mm1	50106	50106	-8.074
mm1	50107	50107	-8.074
mm1	50108	50108	-8.074
mm1	50109	50109	-8.074
mm1	50110	50110	-8.074
mm1	50111	50111	-8.074
mm1	50112	50112	-8.074
mm1	50113	50113	-8.074
mm1	50114	50114	-8.074
mm1	50115	50115	-8.074
mm1	50116	50116	-8.074
