mm1	3090000	3090000	-5.37
mm1	3090001	3090001	-5.37
mm1	3090002	3090002	-6.57
mm1	3090003	3090003	-14.59
mm1	3090004	3090004	-6.78
mm1	3090005	3090005	-6.57
mm1	3090006	3090006	-8.26
mm1	3090007	3090007	-10.51
mm1	3090008	3090008	-9.81
mm1	3090009	3090009	-8.26
mm1	3090010	3090010	-6.78
mm1	3090011	3090011	-5.37
mm1	3090012	3090012	-5.37
mm1	3090013	3090013	-6.57
mm1	3090014	3090014	-9.81
mm1	3090015	3090015	-6.78
mm1	3090016	3090016	-10.51
mm1	3090017	3090017	-5.37
mm1	3090018	3090018	-6.57
mm1	3090019	3090019	-9.81
mm1	3090020	3090020	-5.37
mm1	3090021	3090021	-5.37
mm1	3090022	3090022	-5.37
mm1	3090023	3090023	-6.57
mm1	3090024	3090024	-9.81
mm1	3090025	3090025	-6.78
mm1	3090026	3090026	-5.37
mm1	3090027	3090027	-9.81
mm1	3090028	3090028	-6.57
mm1	3090029	3090029	-6.57
mm1	3090030	3090030	-5.37
mm1	3090031	3090031	-9.81
mm1	3090032	3090032	-6.78
mm1	3090033	3090033	-9.81
mm1	3090034	3090034	-6.57
mm1	3090035	3090035	-6.57
mm1	3090036	3090036	-9.81
mm1	3090037	3090037	-8.26
mm1	3090038	3090038	-6.57
mm1	3090039	3090039	-10.51
mm1	3090040	3090040	-6.78
mm1	3090041	3090041	-9.81
mm1	3090042	3090042	-8.26
mm1	3090043	3090043	-6.78
mm1	3090044	3090044	-3.82
mm1	3090045	3090045	-6.57
mm1	3090046	3090046	-5.37
mm1	3090047	3090047	-3.82
mm1	3090048	3090048	-6.57
mm1	3090049	3090049	-9.81
mm1	3090050	3090050	-6.78
mm1	3090051	3090051	-6.57
mm1	3090052	3090052	-10.51
mm1	3090053	3090053	-3.82
mm1	3090054	3090054	-6.78
mm1	3090055	3090055	-8.26
mm1	3090056	3090056	-10.51
mm1	3090057	3090057	-5.37
mm1	3090058	3090058	-5.37
mm1	3090059	3090059	-6.57
mm1	3090060	3090060	-8.26
mm1	3090061	3090061	-10.51
mm1	3090062	3090062	-9.81
mm1	3090063	3090063	-6.78
mm1	3090064	3090064	-5.37
mm1	3090065	3090065	-9.81
mm1	3090066	3090066	-6.78
mm1	3090067	3090067	-9.81
mm1	3090068	3090068	-6.57
mm1	3090069	3090069	-6.57
mm1	3090070	3090070	-5.37
mm1	3090071	3090071	-6.57
mm1	3090072	3090072	-10.51
mm1	3090073	3090073	-6.57
mm1	3090074	3090074	-10.51
mm1	3090075	3090075	-9.81
mm1	3090076	3090076	-8.26
mm1	3090077	3090077	-6.78
mm1	3090078	3090078	-6.57
mm1	3090079	3090079	-8.26
mm1	3090080	3090080	-9.81
mm1	3090081	3090081	-6.57
mm1	3090082	3090082	-5.37
mm1	3090083	3090083	-5.37
mm1	3090084	3090084	-9.81
mm1	3090085	3090085	-8.26
mm1	3090086	3090086	-6.78
mm1	3090087	3090087	-6.57
mm1	3090088	3090088	-8.26
mm1	3090089	3090089	-9.81
mm1	3090090	3090090	-6.57
mm1	3090091	3090091	-6.57
mm1	3090092	3090092	-10.51
mm1	3090093	3090093	-5.37
mm1	3090094	3090094	-5.37
mm1	3090095	3090095	-5.37
mm1	3090096	3090096	-6.57
mm1	3090097	3090097	-10.51
mm1	3090098	3090098	-3.82
mm1	3090099	3090099	-6.57
mm1	3090100	3090100	-5.37
mm1	3090101	3090101	-3.82
mm1	3090102	3090102	-6.78
mm1	3090103	3090103	-8.26
mm1	3090104	3090104	-9.81
mm1	3090105	3090105	-6.57
mm1	3090106	3090106	-9.81
mm1	3090107	3090107	-6.78
mm1	3090108	3090108	-5.37
mm1	3090109	3090109	-5.37
mm1	3090110	3090110	-5.37
mm1	3090111	3090111	-5.37
mm1	3090112	3090112	-9.81
mm1	3090113	3090113	-8.26
mm1	3090114	3090114	-6.57
mm1	3090115	3090115	-6.57
mm1	3090116	3090116	-5.37
mm1	3090117	3090117	-5.37
mm1	3090118	3090118	-5.37
mm1	3090119	3090119	-9.81
mm1	3090120	3090120	-8.26
mm1	3090121	3090121	-6.57
mm1	3090122	3090122	-6.57
mm1	3090123	3090123	-5.37
mm1	3090124	3090124	-5.37
mm1	3090125	3090125	-5.37
mm1	3090126	3090126	-9.81
mm1	3090127	3090127	-6.78
mm1	3090128	3090128	-5.37
mm1	3090129	3090129	-5.37
mm1	3090130	3090130	-6.57
mm1	3090131	3090131	-9.81
mm1	3090132	3090132	-6.57
mm1	3090133	3090133	-5.37
mm1	3090134	3090134	-6.57
mm1	3090135	3090135	-10.51
mm1	3090136	3090136	-5.37
mm1	3090137	3090137	-6.57
mm1	3090138	3090138	-10.51
mm1	3090139	3090139	-6.57
mm1	3090140	3090140	-14.59
mm1	3090141	3090141	-8.26
mm1	3090142	3090142	-9.61
mm1	3090143	3090143	-9.81
mm1	3090144	3090144	-6.57
mm1	3090145	3090145	-6.57
mm1	3090146	3090146	-10.51
mm1	3090147	3090147	-5.37
mm1	3090148	3090148	-9.81
mm1	3090149	3090149	-6.78
mm1	3090150	3090150	-9.81
mm1	3090151	3090151	-6.78
mm1	3090152	3090152	-3.82
mm1	3090153	3090153	-6.57
mm1	3090154	3090154	-6.57
mm1	3090155	3090155	-8.26
mm1	3090156	3090156	-9.81
mm1	3090157	3090157	-5.37
mm1	3090158	3090158	-6.57
mm1	3090159	3090159	-9.81
mm1	3090160	3090160	-6.78
