mm1	3090000	3090000	2.9
mm1	3090001	3090001	2.9
mm1	3090002	3090002	9.8
mm1	3090003	3090003	4
mm1	3090004	3090004	2.1
mm1	3090005	3090005	9.8
mm1	3090006	3090006	6.1
mm1	3090007	3090007	2.3
mm1	3090008	3090008	4.5
mm1	3090009	3090009	6.1
mm1	3090010	3090010	2.1
mm1	3090011	3090011	2.9
mm1	3090012	3090012	2.9
mm1	3090013	3090013	9.8
mm1	3090014	3090014	4.5
mm1	3090015	3090015	2.1
mm1	3090016	3090016	2.3
mm1	3090017	3090017	2.9
mm1	3090018	3090018	9.8
mm1	3090019	3090019	4.5
mm1	3090020	3090020	2.9
mm1	3090021	3090021	2.9
mm1	3090022	3090022	2.9
mm1	3090023	3090023	1.6
mm1	3090024	3090024	4.5
mm1	3090025	3090025	2.1
mm1	3090026	3090026	2.9
mm1	3090027	3090027	4.5
mm1	3090028	3090028	9.8
mm1	3090029	3090029	1.6
mm1	3090030	3090030	2.9
mm1	3090031	3090031	4.5
mm1	3090032	3090032	2.1
mm1	3090033	3090033	4.5
mm1	3090034	3090034	9.8
mm1	3090035	3090035	1.6
mm1	3090036	3090036	4.5
mm1	3090037	3090037	6.1
mm1	3090038	3090038	9.8
mm1	3090039	3090039	2.3
mm1	3090040	3090040	2.1
mm1	3090041	3090041	4.5
mm1	3090042	3090042	6.1
mm1	3090043	3090043	2.1
mm1	3090044	3090044	6.3
mm1	3090045	3090045	1.6
mm1	3090046	3090046	2.9
mm1	3090047	3090047	6.3
mm1	3090048	3090048	1.6
mm1	3090049	3090049	4.5
mm1	3090050	3090050	2.1
mm1	3090051	3090051	9.8
mm1	3090052	3090052	2.3
mm1	3090053	3090053	6.3
mm1	3090054	3090054	2.1
mm1	3090055	3090055	6.1
mm1	3090056	3090056	2.3
mm1	3090057	3090057	2.9
mm1	3090058	3090058	2.9
mm1	3090059	3090059	9.8
mm1	3090060	3090060	6.1
mm1	3090061	3090061	2.3
mm1	3090062	3090062	4.5
mm1	3090063	3090063	2.1
mm1	3090064	3090064	2.9
mm1	3090065	3090065	4.5
mm1	3090066	3090066	2.1
mm1	3090067	3090067	4.5
mm1	3090068	3090068	9.8
mm1	3090069	3090069	1.6
mm1	3090070	3090070	2.9
mm1	3090071	3090071	9.8
mm1	3090072	3090072	2.3
mm1	3090073	3090073	9.8
mm1	3090074	3090074	2.3
mm1	3090075	3090075	4.5
mm1	3090076	3090076	6.1
mm1	3090077	3090077	2.1
mm1	3090078	3090078	9.8
mm1	3090079	3090079	6.1
mm1	3090080	3090080	4.5
mm1	3090081	3090081	1.6
mm1	3090082	3090082	2.9
mm1	3090083	3090083	2.9
mm1	3090084	3090084	4.5
mm1	3090085	3090085	6.1
mm1	3090086	3090086	2.1
mm1	3090087	3090087	9.8
mm1	3090088	3090088	6.1
mm1	3090089	3090089	4.5
mm1	3090090	3090090	1.6
mm1	3090091	3090091	9.8
mm1	3090092	3090092	2.3
mm1	3090093	3090093	2.9
mm1	3090094	3090094	2.9
mm1	3090095	3090095	2.9
mm1	3090096	3090096	9.8
mm1	3090097	3090097	2.3
mm1	3090098	3090098	6.3
mm1	3090099	3090099	1.6
mm1	3090100	3090100	2.9
mm1	3090101	3090101	6.3
mm1	3090102	3090102	2.1
mm1	3090103	3090103	6.1
mm1	3090104	3090104	4.5
mm1	3090105	3090105	1.6
mm1	3090106	3090106	4.5
mm1	3090107	3090107	2.1
mm1	3090108	3090108	2.9
mm1	3090109	3090109	2.9
mm1	3090110	3090110	2.9
mm1	3090111	3090111	2.9
mm1	3090112	3090112	4.5
mm1	3090113	3090113	6.1
mm1	3090114	3090114	9.8
mm1	3090115	3090115	1.6
mm1	3090116	3090116	2.9
mm1	3090117	3090117	2.9
mm1	3090118	3090118	2.9
mm1	3090119	3090119	4.5
mm1	3090120	3090120	6.1
mm1	3090121	3090121	9.8
mm1	3090122	3090122	1.6
mm1	3090123	3090123	2.9
mm1	3090124	3090124	2.9
mm1	3090125	3090125	2.9
mm1	3090126	3090126	4.5
mm1	3090127	3090127	2.1
mm1	3090128	3090128	2.9
mm1	3090129	3090129	2.9
mm1	3090130	3090130	9.8
mm1	3090131	3090131	4.5
mm1	3090132	3090132	1.6
mm1	3090133	3090133	2.9
mm1	3090134	3090134	9.8
mm1	3090135	3090135	2.3
mm1	3090136	3090136	2.9
mm1	3090137	3090137	9.8
mm1	3090138	3090138	2.3
mm1	3090139	3090139	9.8
mm1	3090140	3090140	4
mm1	3090141	3090141	6.1
mm1	3090142	3090142	12.1
mm1	3090143	3090143	4.5
mm1	3090144	3090144	1.6
mm1	3090145	3090145	9.8
mm1	3090146	3090146	2.3
mm1	3090147	3090147	2.9
mm1	3090148	3090148	4.5
mm1	3090149	3090149	2.1
mm1	3090150	3090150	4.5
mm1	3090151	3090151	2.1
mm1	3090152	3090152	6.3
mm1	3090153	3090153	1.6
mm1	3090154	3090154	9.8
mm1	3090155	3090155	6.1
mm1	3090156	3090156	4.5
mm1	3090157	3090157	2.9
mm1	3090158	3090158	1.6
mm1	3090159	3090159	4.5
mm1	3090160	3090160	2.1
mm1	3090161	3090161	2.9
mm1	3090162	3090162	4.5
mm1	3090163	3090163	2.1
mm1	3090164	3090164	9.8
mm1	3090165	3090165	4
mm1	3090166	3090166	9.8
mm1	3090167	3090167	2.3
mm1	3090168	3090168	6.1
mm1	3090169	3090169	2.1
mm1	3090170	3090170	9.8
mm1	3090171	3090171	4.5
mm1	3090172	3090172	2.1
mm1	3090173	3090173	4.5
mm1	3090174	3090174	1.6
mm1	3090175	3090175	2.9
mm1	3090176	3090176	4.5
mm1	3090177	3090177	2.1
mm1	3090178	3090178	4.5
mm1	3090179	3090179	2.1
mm1	3090180	3090180	4.5
mm1	3090181	3090181	2.1
mm1	3090182	3090182	2.9
mm1	3090183	3090183	4.5
mm1	3090184	3090184	6.1
mm1	3090185	3090185	9.8
mm1	3090186	3090186	1.6
mm1	3090187	3090187	4.5
mm1	3090188	3090188	2.1
mm1	3090189	3090189	4.5
mm1	3090190	3090190	2.1
mm1	3090191	3090191	2.9
mm1	3090192	3090192	9.8
mm1	3090193	3090193	2.3
mm1	3090194	3090194	6.3
mm1	3090195	3090195	1.6
mm1	3090196	3090196	2.9
mm1	3090197	3090197	4.5
mm1	3090198	3090198	2.1
mm1	3090199	3090199	9.8
mm1	3090200	3090200	2.3
mm1	3090201	3090201	2.9
mm1	3090202	3090202	9.8
mm1	3090203	3090203	4
mm1	3090204	3090204	2.1
mm1	3090205	3090205	9.8
mm1	3090206	3090206	4.5
mm1	3090207	3090207	1.6
mm1	3090208	3090208	9.8
mm1	3090209	3090209	4
mm1	3090210	3090210	2.1
mm1	3090211	3090211	9.8
mm1	3090212	3090212	6.1
mm1	3090213	3090213	4
mm1	3090214	3090214	9.8
mm1	3090215	3090215	1.6
mm1	3090216	3090216	4.5
mm1	3090217	3090217	2.1
mm1	3090218	3090218	6.3
mm1	3090219	3090219	1.6
mm1	3090220	3090220	9.8
mm1	3090221	3090221	6.1
mm1	3090222	3090222	2.3
mm1	3090223	3090223	2.9
mm1	3090224	3090224	4.5
mm1	3090225	3090225	6.1
mm1	3090226	3090226	9.8
mm1	3090227	3090227	2.1
mm1	3090228	3090228	4.5
mm1	3090229	3090229	1.6
mm1	3090230	3090230	2.9
mm1	3090231	3090231	2.9
mm1	3090232	3090232	4.5
mm1	3090233	3090233	2.1
mm1	3090234	3090234	2.9
mm1	3090235	3090235	2.9
mm1	3090236	3090236	4.5
mm1	3090237	3090237	6.1
mm1	3090238	3090238	2.1
mm1	3090239	3090239	6.3
mm1	3090240	3090240	2.1
mm1	3090241	3090241	6.1
mm1	3090242	3090242	6.1
mm1	3090243	3090243	2.3
mm1	3090244	3090244	2.9
mm1	3090245	3090245	2.9
mm1	3090246	3090246	4.5
mm1	3090247	3090247	2.1
mm1	3090248	3090248	6.3
mm1	3090249	3090249	1.6
mm1	3090250	3090250	4.5
mm1	3090251	3090251	2.1
mm1	3090252	3090252	4.5
