chrI	5000	5000	0.126
chrI	5001	5001	0.1335
chrI	5002	5002	0.1335
chrI	5003	5003	0.1335
chrI	5004	5004	0.126
chrI	5005	5005	0.1335
chrI	5006	5006	0.134
chrI	5007	5007	0.1335
chrI	5008	5008	0.1335
chrI	5009	5009	0.1335
chrI	5010	5010	0.1335
chrI	5011	5011	0.126
chrI	5012	5012	0.1335
chrI	5013	5013	0.126
chrI	5014	5014	0.126
chrI	5015	5015	0.126
chrI	5016	5016	0.126
chrI	5017	5017	0.126
chrI	5018	5018	0.126
chrI	5019	5019	0.134
chrI	5020	5020	0.134
chrI	5021	5021	0.134
chrI	5022	5022	0.1335
chrI	5023	5023	0.1335
chrI	5024	5024	0.0806
chrI	5025	5025	0.1335
chrI	5026	5026	0.1335
chrI	5027	5027	0.134
chrI	5028	5028	0.1335
chrI	5029	5029	0.126
chrI	5030	5030	0.134
chrI	5031	5031	0.1335
chrI	5032	5032	0.0806
chrI	5033	5033	0.126
chrI	5034	5034	0.134
chrI	5035	5035	0.126
chrI	5036	5036	0.0806
chrI	5037	5037	0.0806
chrI	5038	5038	0.126
chrI	5039	5039	0.1335
chrI	5040	5040	0.0806
chrI	5041	5041	0.0806
chrI	5042	5042	0.126
chrI	5043	5043	0.126
chrI	5044	5044	0.1335
chrI	5045	5045	0.126
chrI	5046	5046	0.0806
chrI	5047	5047	0.126
chrI	5048	5048	0.1335
chrI	5049	5049	0.126
chrI	5050	5050	0.1335
chrI	5051	5051	0.1335
chrI	5052	5052	0.126
chrI	5053	5053	0.126
chrI	5054	5054	0.126
chrI	5055	5055	0.1335
chrI	5056	5056	0.126
chrI	5057	5057	0.1335
chrI	5058	5058	0.126
chrI	5059	5059	0.134
chrI	5060	5060	0.126
chrI	5061	5061	0.1335
chrI	5062	5062	0.1335
chrI	5063	5063	0.1335
chrI	5064	5064	0.1335
chrI	5065	5065	0.0806
chrI	5066	5066	0.134
chrI	5067	5067	0.126
chrI	5068	5068	0.1335
chrI	5069	5069	0.1335
chrI	5070	5070	0.1335
chrI	5071	5071	0.1335
chrI	5072	5072	0.1335
chrI	5073	5073	0.1335
chrI	5074	5074	0.1335
chrI	5075	5075	0.1335
chrI	5076	5076	0.1335
chrI	5077	5077	0.1335
chrI	5078	5078	0.1335
chrI	5079	5079	0.1335
chrI	5080	5080	0.1335
